Feature,Importance
"OUTAGE.RESTORATION.DATE_Sunday, July 14, 2013",0.0
"OUTAGE.RESTORATION.DATE_Sunday, March 22, 2015",0.0
"OUTAGE.RESTORATION.DATE_Sunday, July 19, 2009",0.0
"OUTAGE.RESTORATION.DATE_Sunday, July 19, 2015",0.0
"OUTAGE.RESTORATION.DATE_Sunday, July 21, 2013",0.0
"OUTAGE.RESTORATION.DATE_Sunday, July 22, 2007",0.0
"OUTAGE.RESTORATION.DATE_Sunday, July 23, 2006",0.0
"OUTAGE.RESTORATION.DATE_Sunday, July 24, 2011",0.0
"OUTAGE.RESTORATION.DATE_Sunday, July 25, 2004",0.0
"OUTAGE.RESTORATION.DATE_Sunday, July 25, 2010",0.0
"OUTAGE.RESTORATION.DATE_Sunday, July 3, 2011",0.0
"OUTAGE.RESTORATION.DATE_Sunday, July 6, 2003",0.0
"OUTAGE.RESTORATION.DATE_Sunday, July 6, 2008",0.0
"OUTAGE.RESTORATION.DATE_Sunday, July 8, 2007",0.0
"OUTAGE.RESTORATION.DATE_Sunday, June 11, 2006",0.0
"OUTAGE.RESTORATION.DATE_Sunday, June 12, 2011",0.0
"OUTAGE.RESTORATION.DATE_Sunday, June 14, 2009",0.0
"OUTAGE.RESTORATION.DATE_Sunday, June 15, 2008",0.0
"OUTAGE.RESTORATION.DATE_Sunday, June 15, 2014",0.0
"OUTAGE.RESTORATION.DATE_Sunday, June 19, 2011",0.0
"OUTAGE.RESTORATION.DATE_Sunday, June 20, 2010",0.0
"OUTAGE.RESTORATION.DATE_Sunday, June 21, 2009",0.0
"OUTAGE.RESTORATION.DATE_Sunday, June 22, 2008",0.0
"OUTAGE.RESTORATION.DATE_Sunday, June 28, 2009",0.0
"OUTAGE.RESTORATION.DATE_Sunday, June 5, 2011",0.0
"OUTAGE.RESTORATION.DATE_Sunday, June 6, 2004",0.0
"OUTAGE.RESTORATION.DATE_Sunday, June 6, 2010",0.0
"OUTAGE.RESTORATION.DATE_Sunday, June 7, 2015",0.0
"OUTAGE.RESTORATION.DATE_Sunday, June 8, 2014",0.0
"OUTAGE.RESTORATION.DATE_Sunday, March 1, 2009",0.0
"OUTAGE.RESTORATION.DATE_Sunday, March 15, 2015",0.0
"OUTAGE.RESTORATION.DATE_Saturday, October 19, 2013",0.0
"OUTAGE.RESTORATION.DATE_Saturday, November 2, 2013",0.0
"OUTAGE.RESTORATION.DATE_Sunday, September 13, 2015",0.0
"OUTAGE.RESTORATION.DATE_Monday, September 27, 2010",0.0
"OUTAGE.RESTORATION.DATE_Monday, September 4, 2006",0.0
"OUTAGE.RESTORATION.DATE_Monday, September 6, 2004",0.0
"OUTAGE.RESTORATION.DATE_Saturday, April 2, 2016",0.0
"OUTAGE.RESTORATION.DATE_Saturday, April 21, 2012",0.0
"OUTAGE.RESTORATION.DATE_Saturday, April 30, 2011",0.0
"OUTAGE.RESTORATION.DATE_Saturday, April 5, 2003",0.0
"OUTAGE.RESTORATION.DATE_Saturday, April 7, 2012",0.0
"OUTAGE.RESTORATION.DATE_Saturday, August 11, 2012",0.0
"OUTAGE.RESTORATION.DATE_Saturday, August 14, 2004",0.0
"OUTAGE.RESTORATION.DATE_Saturday, August 16, 2003",0.0
"OUTAGE.RESTORATION.DATE_Saturday, August 16, 2008",0.0
"OUTAGE.RESTORATION.DATE_Saturday, August 17, 2013",0.0
"OUTAGE.RESTORATION.DATE_Saturday, August 20, 2005",0.0
"OUTAGE.RESTORATION.DATE_Saturday, August 22, 2009",0.0
"OUTAGE.RESTORATION.DATE_Saturday, August 27, 2011",0.0
"OUTAGE.RESTORATION.DATE_Saturday, August 29, 2009",0.0
"OUTAGE.RESTORATION.DATE_Saturday, August 31, 2013",0.0
"OUTAGE.RESTORATION.DATE_Saturday, August 4, 2012",0.0
"OUTAGE.RESTORATION.DATE_Saturday, December 12, 2009",0.0
"OUTAGE.RESTORATION.DATE_Saturday, December 16, 2006",0.0
"OUTAGE.RESTORATION.DATE_Saturday, December 19, 2009",0.0
"OUTAGE.RESTORATION.DATE_Saturday, December 2, 2006",0.0
"OUTAGE.RESTORATION.DATE_Saturday, December 20, 2008",0.0
"OUTAGE.RESTORATION.DATE_Saturday, December 21, 2002",0.0
"OUTAGE.RESTORATION.DATE_Saturday, December 26, 2015",0.0
"OUTAGE.RESTORATION.DATE_Saturday, December 27, 2008",0.0
"OUTAGE.RESTORATION.DATE_Saturday, December 28, 2013",0.0
"OUTAGE.RESTORATION.DATE_Saturday, December 31, 2011",0.0
"OUTAGE.RESTORATION.DATE_Saturday, December 4, 2010",0.0
"OUTAGE.RESTORATION.DATE_Monday, September 3, 2007",0.0
"OUTAGE.RESTORATION.DATE_Monday, September 27, 2004",0.0
"OUTAGE.RESTORATION.DATE_Saturday, February 11, 2012",0.0
"OUTAGE.RESTORATION.DATE_Monday, September 26, 2011",0.0
"OUTAGE.RESTORATION.DATE_Monday, November 14, 2005",0.0
"OUTAGE.RESTORATION.DATE_Monday, November 14, 2011",0.0
"OUTAGE.RESTORATION.DATE_Monday, November 23, 2015",0.0
"OUTAGE.RESTORATION.DATE_Monday, November 26, 2012",0.0
"OUTAGE.RESTORATION.DATE_Monday, November 30, 2015",0.0
"OUTAGE.RESTORATION.DATE_Monday, November 4, 2013",0.0
"OUTAGE.RESTORATION.DATE_Monday, November 5, 2012",0.0
"OUTAGE.RESTORATION.DATE_Monday, November 7, 2011",0.0
"OUTAGE.RESTORATION.DATE_Monday, November 8, 2010",0.0
"OUTAGE.RESTORATION.DATE_Monday, October 15, 2012",0.0
"OUTAGE.RESTORATION.DATE_Monday, October 16, 2006",0.0
"OUTAGE.RESTORATION.DATE_Monday, October 17, 2011",0.0
"OUTAGE.RESTORATION.DATE_Monday, October 2, 2006",0.0
"OUTAGE.RESTORATION.DATE_Monday, October 21, 2013",0.0
"OUTAGE.RESTORATION.DATE_Monday, October 22, 2007",0.0
"OUTAGE.RESTORATION.DATE_Monday, October 22, 2012",0.0
"OUTAGE.RESTORATION.DATE_Monday, October 23, 2006",0.0
"OUTAGE.RESTORATION.DATE_Monday, October 24, 2005",0.0
"OUTAGE.RESTORATION.DATE_Monday, October 27, 2008",0.0
"OUTAGE.RESTORATION.DATE_Monday, October 29, 2012",0.0
"OUTAGE.RESTORATION.DATE_Monday, October 31, 2011",0.0
"OUTAGE.RESTORATION.DATE_Monday, September 12, 2005",0.0
"OUTAGE.RESTORATION.DATE_Monday, September 12, 2011",0.0
"OUTAGE.RESTORATION.DATE_Monday, September 15, 2008",0.0
"OUTAGE.RESTORATION.DATE_Monday, September 17, 2007",0.0
"OUTAGE.RESTORATION.DATE_Monday, September 20, 2010",0.0
"OUTAGE.RESTORATION.DATE_Monday, September 22, 2008",0.0
"OUTAGE.RESTORATION.DATE_Monday, September 24, 2007",0.0
"OUTAGE.RESTORATION.DATE_Monday, September 26, 2005",0.0
"OUTAGE.RESTORATION.DATE_Saturday, December 5, 2015",0.0
"OUTAGE.RESTORATION.DATE_Saturday, February 13, 2010",0.0
"OUTAGE.RESTORATION.DATE_Saturday, November 16, 2013",0.0
"OUTAGE.RESTORATION.DATE_Saturday, July 29, 2006",0.0
"OUTAGE.RESTORATION.DATE_Saturday, July 5, 2003",0.0
"OUTAGE.RESTORATION.DATE_Saturday, July 7, 2012",0.0
"OUTAGE.RESTORATION.DATE_Saturday, July 9, 2016",0.0
"OUTAGE.RESTORATION.DATE_Saturday, June 1, 2013",0.0
"OUTAGE.RESTORATION.DATE_Saturday, June 12, 2004",0.0
"OUTAGE.RESTORATION.DATE_Saturday, June 13, 2009",0.0
"OUTAGE.RESTORATION.DATE_Saturday, June 14, 2008",0.0
"OUTAGE.RESTORATION.DATE_Saturday, June 19, 2010",0.0
"OUTAGE.RESTORATION.DATE_Saturday, June 2, 2012",0.0
"OUTAGE.RESTORATION.DATE_Saturday, June 20, 2015",0.0
"OUTAGE.RESTORATION.DATE_Saturday, June 21, 2008",0.0
"OUTAGE.RESTORATION.DATE_Saturday, June 22, 2013",0.0
"OUTAGE.RESTORATION.DATE_Saturday, June 23, 2012",0.0
"OUTAGE.RESTORATION.DATE_Saturday, June 26, 2010",0.0
"OUTAGE.RESTORATION.DATE_Saturday, June 3, 2006",0.0
"OUTAGE.RESTORATION.DATE_Saturday, June 30, 2012",0.0
"OUTAGE.RESTORATION.DATE_Saturday, June 4, 2011",0.0
"OUTAGE.RESTORATION.DATE_Saturday, June 7, 2008",0.0
"OUTAGE.RESTORATION.DATE_Saturday, June 7, 2014",0.0
"OUTAGE.RESTORATION.DATE_Saturday, March 1, 2003",0.0
"OUTAGE.RESTORATION.DATE_Saturday, March 18, 2000",0.0
"OUTAGE.RESTORATION.DATE_Saturday, March 20, 2010",0.0
"OUTAGE.RESTORATION.DATE_Saturday, March 23, 2013",0.0
"OUTAGE.RESTORATION.DATE_Saturday, March 31, 2007",0.0
"OUTAGE.RESTORATION.DATE_Saturday, March 5, 2011",0.0
"OUTAGE.RESTORATION.DATE_Saturday, May 19, 2007",0.0
"OUTAGE.RESTORATION.DATE_Saturday, May 28, 2011",0.0
"OUTAGE.RESTORATION.DATE_Saturday, May 7, 2016",0.0
"OUTAGE.RESTORATION.DATE_Saturday, November 15, 2008",0.0
"OUTAGE.RESTORATION.DATE_Saturday, July 30, 2005",0.0
"OUTAGE.RESTORATION.DATE_Saturday, July 28, 2012",0.0
"OUTAGE.RESTORATION.DATE_Saturday, February 13, 2016",0.0
"OUTAGE.RESTORATION.DATE_Saturday, July 24, 2010",0.0
"OUTAGE.RESTORATION.DATE_Saturday, February 15, 2014",0.0
"OUTAGE.RESTORATION.DATE_Saturday, February 16, 2013",0.0
"OUTAGE.RESTORATION.DATE_Saturday, February 17, 2007",0.0
"OUTAGE.RESTORATION.DATE_Saturday, February 18, 2006",0.0
"OUTAGE.RESTORATION.DATE_Saturday, February 19, 2011",0.0
"OUTAGE.RESTORATION.DATE_Saturday, February 2, 2008",0.0
"OUTAGE.RESTORATION.DATE_Saturday, February 2, 2013",0.0
"OUTAGE.RESTORATION.DATE_Saturday, February 20, 2010",0.0
"OUTAGE.RESTORATION.DATE_Saturday, February 20, 2016",0.0
"OUTAGE.RESTORATION.DATE_Saturday, February 21, 2015",0.0
"OUTAGE.RESTORATION.DATE_Saturday, February 24, 2007",0.0
"OUTAGE.RESTORATION.DATE_Saturday, February 7, 2009",0.0
"OUTAGE.RESTORATION.DATE_Saturday, February 8, 2014",0.0
"OUTAGE.RESTORATION.DATE_Saturday, February 9, 2008",0.0
"OUTAGE.RESTORATION.DATE_Saturday, February 9, 2013",0.0
"OUTAGE.RESTORATION.DATE_Saturday, January 10, 2004",0.0
"OUTAGE.RESTORATION.DATE_Saturday, January 17, 2004",0.0
"OUTAGE.RESTORATION.DATE_Saturday, January 18, 2014",0.0
"OUTAGE.RESTORATION.DATE_Saturday, January 19, 2013",0.0
"OUTAGE.RESTORATION.DATE_Saturday, January 23, 2016",0.0
"OUTAGE.RESTORATION.DATE_Saturday, January 25, 2014",0.0
"OUTAGE.RESTORATION.DATE_Saturday, January 29, 2011",0.0
"OUTAGE.RESTORATION.DATE_Saturday, January 31, 2009",0.0
"OUTAGE.RESTORATION.DATE_Saturday, January 6, 2007",0.0
"OUTAGE.RESTORATION.DATE_Saturday, July 17, 2004",0.0
"OUTAGE.RESTORATION.DATE_Saturday, July 18, 2015",0.0
"OUTAGE.RESTORATION.DATE_Saturday, July 20, 2013",0.0
"OUTAGE.RESTORATION.DATE_Saturday, July 21, 2012",0.0
"OUTAGE.RESTORATION.DATE_Saturday, July 23, 2016",0.0
"OUTAGE.RESTORATION.DATE_Sunday, September 12, 2004",0.0
"OUTAGE.RESTORATION.DATE_Sunday, September 14, 2008",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, July 13, 2004",0.0
"OUTAGE.RESTORATION.DATE_Thursday, November 21, 2013",0.0
"OUTAGE.RESTORATION.DATE_Thursday, November 3, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, November 4, 2010",0.0
"OUTAGE.RESTORATION.DATE_Thursday, November 7, 2013",0.0
"OUTAGE.RESTORATION.DATE_Thursday, November 8, 2012",0.0
"OUTAGE.RESTORATION.DATE_Thursday, October 11, 2012",0.0
"OUTAGE.RESTORATION.DATE_Thursday, October 2, 2008",0.0
"OUTAGE.RESTORATION.DATE_Thursday, October 20, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, October 25, 2012",0.0
"OUTAGE.RESTORATION.DATE_Thursday, October 27, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, October 28, 2004",0.0
"OUTAGE.RESTORATION.DATE_Thursday, October 28, 2010",0.0
"OUTAGE.RESTORATION.DATE_Thursday, October 29, 2015",0.0
"OUTAGE.RESTORATION.DATE_Thursday, October 6, 2005",0.0
"OUTAGE.RESTORATION.DATE_Thursday, October 6, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, October 7, 2010",0.0
"OUTAGE.RESTORATION.DATE_Thursday, September 1, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, September 15, 2005",0.0
"OUTAGE.RESTORATION.DATE_Thursday, September 18, 2003",0.0
"OUTAGE.RESTORATION.DATE_Thursday, September 22, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, September 29, 2005",0.0
"OUTAGE.RESTORATION.DATE_Thursday, September 3, 2015",0.0
"OUTAGE.RESTORATION.DATE_Thursday, September 30, 2004",0.0
"OUTAGE.RESTORATION.DATE_Thursday, September 8, 2005",0.0
"OUTAGE.RESTORATION.DATE_Thursday, September 8, 2011",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, April 12, 2016",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, April 15, 2003",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, April 15, 2014",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, April 17, 2012",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, April 19, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, November 3, 2005",0.0
"OUTAGE.RESTORATION.DATE_Thursday, November 21, 2002",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, April 23, 2013",0.0
"OUTAGE.RESTORATION.DATE_Thursday, November 15, 2012",0.0
"OUTAGE.RESTORATION.DATE_Thursday, March 17, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, March 19, 2015",0.0
"OUTAGE.RESTORATION.DATE_Thursday, March 20, 2014",0.0
"OUTAGE.RESTORATION.DATE_Thursday, March 24, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, March 26, 2015",0.0
"OUTAGE.RESTORATION.DATE_Thursday, March 28, 2013",0.0
"OUTAGE.RESTORATION.DATE_Thursday, March 29, 2012",0.0
"OUTAGE.RESTORATION.DATE_Thursday, March 31, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, March 31, 2016",0.0
"OUTAGE.RESTORATION.DATE_Thursday, March 7, 2013",0.0
"OUTAGE.RESTORATION.DATE_Thursday, May 10, 2007",0.0
"OUTAGE.RESTORATION.DATE_Thursday, May 12, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, May 14, 2009",0.0
"OUTAGE.RESTORATION.DATE_Thursday, May 15, 2003",0.0
"OUTAGE.RESTORATION.DATE_Thursday, May 15, 2014",0.0
"OUTAGE.RESTORATION.DATE_Thursday, May 17, 2007",0.0
"OUTAGE.RESTORATION.DATE_Thursday, May 25, 2000",0.0
"OUTAGE.RESTORATION.DATE_Thursday, May 26, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, May 28, 2015",0.0
"OUTAGE.RESTORATION.DATE_Thursday, May 3, 2007",0.0
"OUTAGE.RESTORATION.DATE_Thursday, May 30, 2013",0.0
"OUTAGE.RESTORATION.DATE_Thursday, May 31, 2012",0.0
"OUTAGE.RESTORATION.DATE_Thursday, May 5, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, May 8, 2008",0.0
"OUTAGE.RESTORATION.DATE_Thursday, May 8, 2014",0.0
"OUTAGE.RESTORATION.DATE_Thursday, May 9, 2013",0.0
"OUTAGE.RESTORATION.DATE_Thursday, November 1, 2012",0.0
"OUTAGE.RESTORATION.DATE_Thursday, November 10, 2005",0.0
"OUTAGE.RESTORATION.DATE_Thursday, November 13, 2003",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, April 21, 2015",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, April 26, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, March 13, 2014",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, February 12, 2013",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, February 17, 2004",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, February 17, 2015",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, February 18, 2014",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, February 2, 2010",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, February 24, 2009",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, February 26, 2008",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, February 28, 2012",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, February 3, 2009",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, January 10, 2012",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, January 11, 2011",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, January 17, 2012",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, January 18, 2011",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, January 19, 2010",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, January 21, 2014",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, January 24, 2012",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, January 25, 2011",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, January 27, 2004",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, January 27, 2009",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, January 27, 2015",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, January 28, 2014",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, January 29, 2008",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, January 5, 2016",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, January 6, 2009",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, January 7, 2014",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, July 1, 2003",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, July 1, 2008",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, July 1, 2014",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, July 10, 2012",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, July 12, 2011",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, February 14, 2006",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, December 8, 2015",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, April 27, 2010",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, December 8, 2009",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, April 28, 2009",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, April 29, 2003",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, April 3, 2012",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, April 5, 2011",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, April 7, 2015",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, April 8, 2014",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, April 9, 2013",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, August 1, 2006",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, August 11, 2009",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, August 14, 2007",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, August 20, 2013",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, August 23, 2011",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, August 24, 2010",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, August 28, 2007",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, August 30, 2005",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, August 30, 2011",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, August 4, 2015",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, August 5, 2008",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, August 6, 2013",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, August 9, 2011",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, December 14, 2010",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, December 2, 2008",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, December 20, 2011",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, December 24, 2013",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, December 25, 2007",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, December 29, 2015",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, December 30, 2008",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, December 4, 2012",0.0
"OUTAGE.RESTORATION.DATE_Tuesday, December 6, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, March 15, 2001",0.0
"OUTAGE.RESTORATION.DATE_Thursday, June 9, 2011",0.0
"OUTAGE.RESTORATION.DATE_Sunday, September 15, 2013",0.0
"OUTAGE.RESTORATION.DATE_Thursday, August 30, 2012",0.0
"OUTAGE.RESTORATION.DATE_Thursday, August 8, 2013",0.0
"OUTAGE.RESTORATION.DATE_Thursday, August 9, 2001",0.0
"OUTAGE.RESTORATION.DATE_Thursday, August 9, 2007",0.0
"OUTAGE.RESTORATION.DATE_Thursday, December 10, 2009",0.0
"OUTAGE.RESTORATION.DATE_Thursday, December 10, 2015",0.0
"OUTAGE.RESTORATION.DATE_Thursday, December 19, 2002",0.0
"OUTAGE.RESTORATION.DATE_Thursday, December 2, 2004",0.0
"OUTAGE.RESTORATION.DATE_Thursday, December 20, 2007",0.0
"OUTAGE.RESTORATION.DATE_Thursday, December 26, 2002",0.0
"OUTAGE.RESTORATION.DATE_Thursday, December 28, 2006",0.0
"OUTAGE.RESTORATION.DATE_Thursday, December 3, 2015",0.0
"OUTAGE.RESTORATION.DATE_Thursday, December 31, 2015",0.0
"OUTAGE.RESTORATION.DATE_Thursday, December 6, 2012",0.0
"OUTAGE.RESTORATION.DATE_Thursday, December 8, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, February 10, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, February 12, 2009",0.0
"OUTAGE.RESTORATION.DATE_Thursday, February 14, 2008",0.0
"OUTAGE.RESTORATION.DATE_Thursday, February 19, 2015",0.0
"OUTAGE.RESTORATION.DATE_Thursday, February 21, 2013",0.0
"OUTAGE.RESTORATION.DATE_Thursday, February 23, 2012",0.0
"OUTAGE.RESTORATION.DATE_Thursday, February 24, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, February 25, 2010",0.0
"OUTAGE.RESTORATION.DATE_Thursday, February 26, 2004",0.0
"OUTAGE.RESTORATION.DATE_Thursday, February 3, 2000",0.0
"OUTAGE.RESTORATION.DATE_Thursday, February 3, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, February 5, 2009",0.0
"OUTAGE.RESTORATION.DATE_Thursday, February 5, 2015",0.0
"OUTAGE.RESTORATION.DATE_Thursday, February 6, 2014",0.0
"OUTAGE.RESTORATION.DATE_Thursday, February 7, 2002",0.0
"OUTAGE.RESTORATION.DATE_Thursday, August 5, 2010",0.0
"OUTAGE.RESTORATION.DATE_Thursday, August 30, 2007",0.0
"OUTAGE.RESTORATION.DATE_Thursday, January 1, 2004",0.0
"OUTAGE.RESTORATION.DATE_Thursday, August 29, 2013",0.0
"OUTAGE.RESTORATION.DATE_Sunday, September 20, 2015",0.0
"OUTAGE.RESTORATION.DATE_Sunday, September 21, 2008",0.0
"OUTAGE.RESTORATION.DATE_Sunday, September 25, 2011",0.0
"OUTAGE.RESTORATION.DATE_Sunday, September 26, 2004",0.0
"OUTAGE.RESTORATION.DATE_Sunday, September 26, 2010",0.0
"OUTAGE.RESTORATION.DATE_Sunday, September 28, 2003",0.0
"OUTAGE.RESTORATION.DATE_Sunday, September 29, 2013",0.0
"OUTAGE.RESTORATION.DATE_Sunday, September 4, 2011",0.0
"OUTAGE.RESTORATION.DATE_Sunday, September 5, 2004",0.0
"OUTAGE.RESTORATION.DATE_Sunday, September 7, 2003",0.0
"OUTAGE.RESTORATION.DATE_Sunday, September 9, 2012",0.0
"OUTAGE.RESTORATION.DATE_Thursday, April 1, 2010",0.0
"OUTAGE.RESTORATION.DATE_Thursday, April 12, 2007",0.0
"OUTAGE.RESTORATION.DATE_Thursday, April 12, 2012",0.0
"OUTAGE.RESTORATION.DATE_Thursday, April 18, 2013",0.0
"OUTAGE.RESTORATION.DATE_Thursday, April 19, 2012",0.0
"OUTAGE.RESTORATION.DATE_Thursday, April 2, 2015",0.0
"OUTAGE.RESTORATION.DATE_Thursday, April 21, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, April 23, 2009",0.0
"OUTAGE.RESTORATION.DATE_Thursday, April 28, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, April 28, 2016",0.0
"OUTAGE.RESTORATION.DATE_Thursday, August 1, 2013",0.0
"OUTAGE.RESTORATION.DATE_Thursday, August 12, 2010",0.0
"OUTAGE.RESTORATION.DATE_Thursday, August 13, 2015",0.0
"OUTAGE.RESTORATION.DATE_Thursday, August 16, 2012",0.0
"OUTAGE.RESTORATION.DATE_Thursday, August 18, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, August 22, 2013",0.0
"OUTAGE.RESTORATION.DATE_Thursday, August 25, 2005",0.0
"OUTAGE.RESTORATION.DATE_Thursday, August 25, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, February 7, 2013",0.0
"OUTAGE.RESTORATION.DATE_Thursday, January 1, 2009",0.0
"OUTAGE.RESTORATION.DATE_Thursday, June 5, 2014",0.0
"OUTAGE.RESTORATION.DATE_Thursday, July 24, 2003",0.0
"OUTAGE.RESTORATION.DATE_Thursday, July 25, 2013",0.0
"OUTAGE.RESTORATION.DATE_Thursday, July 27, 2006",0.0
"OUTAGE.RESTORATION.DATE_Thursday, July 28, 2005",0.0
"OUTAGE.RESTORATION.DATE_Thursday, July 28, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, July 29, 2010",0.0
"OUTAGE.RESTORATION.DATE_Thursday, July 3, 2008",0.0
"OUTAGE.RESTORATION.DATE_Thursday, July 30, 2015",0.0
"OUTAGE.RESTORATION.DATE_Thursday, July 31, 2008",0.0
"OUTAGE.RESTORATION.DATE_Thursday, July 5, 2007",0.0
"OUTAGE.RESTORATION.DATE_Thursday, July 5, 2012",0.0
"OUTAGE.RESTORATION.DATE_Thursday, July 7, 2016",0.0
"OUTAGE.RESTORATION.DATE_Thursday, June 1, 2006",0.0
"OUTAGE.RESTORATION.DATE_Thursday, June 11, 2009",0.0
"OUTAGE.RESTORATION.DATE_Thursday, June 12, 2008",0.0
"OUTAGE.RESTORATION.DATE_Thursday, June 12, 2014",0.0
"OUTAGE.RESTORATION.DATE_Thursday, June 13, 2013",0.0
"OUTAGE.RESTORATION.DATE_Thursday, June 14, 2012",0.0
"OUTAGE.RESTORATION.DATE_Thursday, June 16, 2011",0.0
"OUTAGE.RESTORATION.DATE_Thursday, June 17, 2010",0.0
"OUTAGE.RESTORATION.DATE_Thursday, June 19, 2008",0.0
"OUTAGE.RESTORATION.DATE_Thursday, June 19, 2014",0.0
"OUTAGE.RESTORATION.DATE_Thursday, June 21, 2012",0.0
